ID	DOCULECT	CONCEPT	FORM	TOKENS	MORPHEMES	COGIDS	NOTE	ISO639P3	MACROAREA	FAMILY	SCRIPT
12	Scottish Gaelic	TWELVE	deich dhà					gla	Eurasia	Indo-European	Latin
13	Scottish Gaelic	THIRTEEN	deich trì					gla	Eurasia	Indo-European	Latin
14	Scottish Gaelic	FOURTEEN	deich ceithir					gla	Eurasia	Indo-European	Latin
15	Scottish Gaelic	FIFTEEN	deich còig					gla	Eurasia	Indo-European	Latin
16	Scottish Gaelic	SIXTEEN	deich sia					gla	Eurasia	Indo-European	Latin
17	Scottish Gaelic	SEVENTEEN	deich seachd					gla	Eurasia	Indo-European	Latin
18	Scottish Gaelic	EIGHTEEN	deich ochd					gla	Eurasia	Indo-European	Latin
19	Scottish Gaelic	NINETEEN	deich naoi					gla	Eurasia	Indo-European	Latin
20	Scottish Gaelic	TWENTY	fichead					gla	Eurasia	Indo-European	Latin
21	Scottish Gaelic	TWENTY ONE	fichead 's h aon					gla	Eurasia	Indo-European	Latin
22	Scottish Gaelic	TWENTY TWO	fichead 's dhà					gla	Eurasia	Indo-European	Latin
23	Scottish Gaelic	TWENTY THREE	fichead 's trì					gla	Eurasia	Indo-European	Latin
24	Scottish Gaelic	TWENTY FOUR	fichead 's ceithir					gla	Eurasia	Indo-European	Latin
25	Scottish Gaelic	TWENTY FIVE	fichead 's còig					gla	Eurasia	Indo-European	Latin
26	Scottish Gaelic	TWENTY SIX	fichead 's sia					gla	Eurasia	Indo-European	Latin
27	Scottish Gaelic	TWENTY SEVEN	fichead 's seachd					gla	Eurasia	Indo-European	Latin
28	Scottish Gaelic	TWENTY EIGHT	fichead 's h ochd					gla	Eurasia	Indo-European	Latin
29	Scottish Gaelic	TWENTY NINE	fichead 's naoi					gla	Eurasia	Indo-European	Latin
30	Scottish Gaelic	THIRTY	trithead					gla	Eurasia	Indo-European	Latin
31	Scottish Gaelic	THIRTY ONE	trithead 's h aon					gla	Eurasia	Indo-European	Latin
32	Scottish Gaelic	THIRTY TWO	trithead 's dhà					gla	Eurasia	Indo-European	Latin
33	Scottish Gaelic	THIRTY THREE	trithead 's trì					gla	Eurasia	Indo-European	Latin
34	Scottish Gaelic	THIRTY FOUR	trithead 's ceithir					gla	Eurasia	Indo-European	Latin
35	Scottish Gaelic	THIRTY FIVE	trithead 's còig					gla	Eurasia	Indo-European	Latin
36	Scottish Gaelic	THIRTY SIX	trithead 's sia					gla	Eurasia	Indo-European	Latin
37	Scottish Gaelic	THIRTY SEVEN	trithead 's seachd					gla	Eurasia	Indo-European	Latin
38	Scottish Gaelic	THIRTY EIGHT	trithead 's h ochd					gla	Eurasia	Indo-European	Latin
39	Scottish Gaelic	THIRTY NINE	trithead 's naoi					gla	Eurasia	Indo-European	Latin
40	Scottish Gaelic	FORTY	ceathrad					gla	Eurasia	Indo-European	Latin
0	Irish	ZERO	a náid					gle	Eurasia	Indo-European	Latin
1	Irish	ONE	a haon					gle	Eurasia	Indo-European	Latin
2	Irish	TWO	a dó					gle	Eurasia	Indo-European	Latin
3	Irish	THREE	a trí					gle	Eurasia	Indo-European	Latin
4	Irish	FOUR	a ceathair					gle	Eurasia	Indo-European	Latin
5	Irish	FIVE	a cúig					gle	Eurasia	Indo-European	Latin
6	Irish	SIX	a sé					gle	Eurasia	Indo-European	Latin
7	Irish	SEVEN	a seacht					gle	Eurasia	Indo-European	Latin
8	Irish	EIGHT	a hocht					gle	Eurasia	Indo-European	Latin
9	Irish	NINE	a naoi					gle	Eurasia	Indo-European	Latin
10	Irish	TEN	a deich					gle	Eurasia	Indo-European	Latin
11	Irish	ELEVEN	a haon déag					gle	Eurasia	Indo-European	Latin
12	Irish	TWELVE	a dó dhéag					gle	Eurasia	Indo-European	Latin
13	Irish	THIRTEEN	a trí déag					gle	Eurasia	Indo-European	Latin
14	Irish	FOURTEEN	a ceathair déag					gle	Eurasia	Indo-European	Latin
15	Irish	FIFTEEN	a cúig déag					gle	Eurasia	Indo-European	Latin
16	Irish	SIXTEEN	a sé déag					gle	Eurasia	Indo-European	Latin
17	Irish	SEVENTEEN	a seacht déag					gle	Eurasia	Indo-European	Latin
18	Irish	EIGHTEEN	a hocht déag					gle	Eurasia	Indo-European	Latin
19	Irish	NINETEEN	a naoi déag					gle	Eurasia	Indo-European	Latin
20	Irish	TWENTY	fiche					gle	Eurasia	Indo-European	Latin
21	Irish	TWENTY ONE	fiche a haon					gle	Eurasia	Indo-European	Latin
22	Irish	TWENTY TWO	fiche a dó					gle	Eurasia	Indo-European	Latin
23	Irish	TWENTY THREE	fiche a trí					gle	Eurasia	Indo-European	Latin
24	Irish	TWENTY FOUR	fiche a ceathair					gle	Eurasia	Indo-European	Latin
25	Irish	TWENTY FIVE	fiche a cúig					gle	Eurasia	Indo-European	Latin
26	Irish	TWENTY SIX	fiche a sé					gle	Eurasia	Indo-European	Latin
27	Irish	TWENTY SEVEN	fiche a seacht					gle	Eurasia	Indo-European	Latin
28	Irish	TWENTY EIGHT	fiche a hocht					gle	Eurasia	Indo-European	Latin
29	Irish	TWENTY NINE	fiche a naoi					gle	Eurasia	Indo-European	Latin
30	Irish	THIRTY	tríocha					gle	Eurasia	Indo-European	Latin
31	Irish	THIRTY ONE	tríocha a haon					gle	Eurasia	Indo-European	Latin
32	Irish	THIRTY TWO	tríocha a dó					gle	Eurasia	Indo-European	Latin
33	Irish	THIRTY THREE	tríocha a trí					gle	Eurasia	Indo-European	Latin
34	Irish	THIRTY FOUR	tríocha a ceathair					gle	Eurasia	Indo-European	Latin
35	Irish	THIRTY FIVE	tríocha a cúig					gle	Eurasia	Indo-European	Latin
36	Irish	THIRTY SIX	tríocha a sé					gle	Eurasia	Indo-European	Latin
37	Irish	THIRTY SEVEN	tríocha a seacht					gle	Eurasia	Indo-European	Latin
38	Irish	THIRTY EIGHT	tríocha a hocht					gle	Eurasia	Indo-European	Latin
39	Irish	THIRTY NINE	tríocha a naoi					gle	Eurasia	Indo-European	Latin
40	Irish	FORTY	daichead					gle	Eurasia	Indo-European	Latin
0	Galician	ZERO	cero					glg	Eurasia	Indo-European	Latin
1	Galician	ONE	un					glg	Eurasia	Indo-European	Latin
2	Galician	TWO	dous					glg	Eurasia	Indo-European	Latin
3	Galician	THREE	tres					glg	Eurasia	Indo-European	Latin
4	Galician	FOUR	catro					glg	Eurasia	Indo-European	Latin
5	Galician	FIVE	cinco					glg	Eurasia	Indo-European	Latin
6	Galician	SIX	seis					glg	Eurasia	Indo-European	Latin
7	Galician	SEVEN	sete					glg	Eurasia	Indo-European	Latin
8	Galician	EIGHT	oito					glg	Eurasia	Indo-European	Latin
9	Galician	NINE	nove					glg	Eurasia	Indo-European	Latin
10	Galician	TEN	dez					glg	Eurasia	Indo-European	Latin
11	Galician	ELEVEN	once					glg	Eurasia	Indo-European	Latin
12	Galician	TWELVE	doce					glg	Eurasia	Indo-European	Latin
13	Galician	THIRTEEN	trece					glg	Eurasia	Indo-European	Latin
14	Galician	FOURTEEN	catorce					glg	Eurasia	Indo-European	Latin
15	Galician	FIFTEEN	quince					glg	Eurasia	Indo-European	Latin
16	Galician	SIXTEEN	dezaseis					glg	Eurasia	Indo-European	Latin
17	Galician	SEVENTEEN	dezasete					glg	Eurasia	Indo-European	Latin
18	Galician	EIGHTEEN	dezaoito					glg	Eurasia	Indo-European	Latin
19	Galician	NINETEEN	dezanove					glg	Eurasia	Indo-European	Latin
20	Galician	TWENTY	vinte					glg	Eurasia	Indo-European	Latin
21	Galician	TWENTY ONE	vinte e un					glg	Eurasia	Indo-European	Latin
22	Galician	TWENTY TWO	vinte e dous					glg	Eurasia	Indo-European	Latin
23	Galician	TWENTY THREE	vinte e tres					glg	Eurasia	Indo-European	Latin
24	Galician	TWENTY FOUR	vinte e catro					glg	Eurasia	Indo-European	Latin
25	Galician	TWENTY FIVE	vinte e cinco					glg	Eurasia	Indo-European	Latin
26	Galician	TWENTY SIX	vinte e seis					glg	Eurasia	Indo-European	Latin
27	Galician	TWENTY SEVEN	vinte e sete					glg	Eurasia	Indo-European	Latin
28	Galician	TWENTY EIGHT	vinte e oito					glg	Eurasia	Indo-European	Latin
29	Galician	TWENTY NINE	vinte e nove					glg	Eurasia	Indo-European	Latin
30	Galician	THIRTY	trinta					glg	Eurasia	Indo-European	Latin
31	Galician	THIRTY ONE	trinta e un					glg	Eurasia	Indo-European	Latin
32	Galician	THIRTY TWO	trinta e dous					glg	Eurasia	Indo-European	Latin
33	Galician	THIRTY THREE	trinta e tres					glg	Eurasia	Indo-European	Latin
34	Galician	THIRTY FOUR	trinta e catro					glg	Eurasia	Indo-European	Latin
35	Galician	THIRTY FIVE	trinta e cinco					glg	Eurasia	Indo-European	Latin
36	Galician	THIRTY SIX	trinta e seis					glg	Eurasia	Indo-European	Latin
37	Galician	THIRTY SEVEN	trinta e sete					glg	Eurasia	Indo-European	Latin
38	Galician	THIRTY EIGHT	trinta e oito					glg	Eurasia	Indo-European	Latin
39	Galician	THIRTY NINE	trinta e nove					glg	Eurasia	Indo-European	Latin
40	Galician	FORTY	corenta					glg	Eurasia	Indo-European	Latin
0	Goan Konkani	ZERO	पूज					gom	Eurasia	Indo-European	Devanagari
1	Goan Konkani	ONE	एक					gom	Eurasia	Indo-European	Devanagari
2	Goan Konkani	TWO	दोन					gom	Eurasia	Indo-European	Devanagari
3	Goan Konkani	THREE	तीन					gom	Eurasia	Indo-European	Devanagari
4	Goan Konkani	FOUR	चार					gom	Eurasia	Indo-European	Devanagari
5	Goan Konkani	FIVE	पांच					gom	Eurasia	Indo-European	Devanagari
6	Goan Konkani	SIX	स					gom	Eurasia	Indo-European	Devanagari
7	Goan Konkani	SEVEN	सात					gom	Eurasia	Indo-European	Devanagari
8	Goan Konkani	EIGHT	आठ					gom	Eurasia	Indo-European	Devanagari
9	Goan Konkani	NINE	णव					gom	Eurasia	Indo-European	Devanagari
10	Goan Konkani	TEN	धा					gom	Eurasia	Indo-European	Devanagari
11	Goan Konkani	ELEVEN	इकरा					gom	Eurasia	Indo-European	Devanagari
12	Goan Konkani	TWELVE	बारा					gom	Eurasia	Indo-European	Devanagari
13	Goan Konkani	THIRTEEN	तेरा					gom	Eurasia	Indo-European	Devanagari
14	Goan Konkani	FOURTEEN	चवदा					gom	Eurasia	Indo-European	Devanagari
15	Goan Konkani	FIFTEEN	पंदरा					gom	Eurasia	Indo-European	Devanagari
16	Goan Konkani	SIXTEEN	सोळा					gom	Eurasia	Indo-European	Devanagari
17	Goan Konkani	SEVENTEEN	सतरा					gom	Eurasia	Indo-European	Devanagari
18	Goan Konkani	EIGHTEEN	अठरा					gom	Eurasia	Indo-European	Devanagari
19	Goan Konkani	NINETEEN	एकुणीस					gom	Eurasia	Indo-European	Devanagari
20	Goan Konkani	TWENTY	वीस					gom	Eurasia	Indo-European	Devanagari
21	Goan Konkani	TWENTY ONE	एकवीस					gom	Eurasia	Indo-European	Devanagari
22	Goan Konkani	TWENTY TWO	बावीस					gom	Eurasia	Indo-European	Devanagari
23	Goan Konkani	TWENTY THREE	तेवीस					gom	Eurasia	Indo-European	Devanagari
24	Goan Konkani	TWENTY FOUR	चोवीस					gom	Eurasia	Indo-European	Devanagari
25	Goan Konkani	TWENTY FIVE	पंचवीस					gom	Eurasia	Indo-European	Devanagari
26	Goan Konkani	TWENTY SIX	सव्विस					gom	Eurasia	Indo-European	Devanagari
27	Goan Konkani	TWENTY SEVEN	सत्तावीस					gom	Eurasia	Indo-European	Devanagari
28	Goan Konkani	TWENTY EIGHT	अट्ठावीस					gom	Eurasia	Indo-European	Devanagari
29	Goan Konkani	TWENTY NINE	एकुणवीस					gom	Eurasia	Indo-European	Devanagari
30	Goan Konkani	THIRTY	तीस					gom	Eurasia	Indo-European	Devanagari
31	Goan Konkani	THIRTY ONE	एकतीस					gom	Eurasia	Indo-European	Devanagari
32	Goan Konkani	THIRTY TWO	बत्तीस					gom	Eurasia	Indo-European	Devanagari
33	Goan Konkani	THIRTY THREE	तेतीस					gom	Eurasia	Indo-European	Devanagari
34	Goan Konkani	THIRTY FOUR	चवतीस					gom	Eurasia	Indo-European	Devanagari
35	Goan Konkani	THIRTY FIVE	पस्तीस					gom	Eurasia	Indo-European	Devanagari
36	Goan Konkani	THIRTY SIX	छत्तीस					gom	Eurasia	Indo-European	Devanagari
37	Goan Konkani	THIRTY SEVEN	सात्तीस					gom	Eurasia	Indo-European	Devanagari
38	Goan Konkani	THIRTY EIGHT	आठठीस					gom	Eurasia	Indo-European	Devanagari
39	Goan Konkani	THIRTY NINE	एकुणचालीस					gom	Eurasia	Indo-European	Devanagari
40	Goan Konkani	FORTY	चालीस					gom	Eurasia	Indo-European	Devanagari
0	Paraguayan Guaraní	ZERO	mba'eve					grn	South America	Tupian	Latin
1	Paraguayan Guaraní	ONE	peteĩ					grn	South America	Tupian	Latin
2	Paraguayan Guaraní	TWO	mokõi					grn	South America	Tupian	Latin
3	Paraguayan Guaraní	THREE	mbohapy					grn	South America	Tupian	Latin
4	Paraguayan Guaraní	FOUR	irundy					grn	South America	Tupian	Latin
5	Paraguayan Guaraní	FIVE	po					grn	South America	Tupian	Latin
6	Paraguayan Guaraní	SIX	poteĩ					grn	South America	Tupian	Latin
7	Paraguayan Guaraní	SEVEN	pokõi					grn	South America	Tupian	Latin
8	Paraguayan Guaraní	EIGHT	poapy					grn	South America	Tupian	Latin
9	Paraguayan Guaraní	NINE	porundy					grn	South America	Tupian	Latin
10	Paraguayan Guaraní	TEN	pa					grn	South America	Tupian	Latin
11	Paraguayan Guaraní	ELEVEN	pateĩ					grn	South America	Tupian	Latin
12	Paraguayan Guaraní	TWELVE	pakoĩ					grn	South America	Tupian	Latin
13	Paraguayan Guaraní	THIRTEEN	pa'apy					grn	South America	Tupian	Latin
14	Paraguayan Guaraní	FOURTEEN	parundy					grn	South America	Tupian	Latin
15	Paraguayan Guaraní	FIFTEEN	pa po					grn	South America	Tupian	Latin
16	Paraguayan Guaraní	SIXTEEN	pa poteĩ					grn	South America	Tupian	Latin
17	Paraguayan Guaraní	SEVENTEEN	pa pokõi					grn	South America	Tupian	Latin
18	Paraguayan Guaraní	EIGHTEEN	pa poapy					grn	South America	Tupian	Latin
19	Paraguayan Guaraní	NINETEEN	pa porundy					grn	South America	Tupian	Latin
20	Paraguayan Guaraní	TWENTY	mokõi pa					grn	South America	Tupian	Latin
21	Paraguayan Guaraní	TWENTY ONE	mokõi pa peteĩ					grn	South America	Tupian	Latin
22	Paraguayan Guaraní	TWENTY TWO	mokõi pa mokõi					grn	South America	Tupian	Latin
23	Paraguayan Guaraní	TWENTY THREE	mokõi pa mbohapy					grn	South America	Tupian	Latin
24	Paraguayan Guaraní	TWENTY FOUR	mokõi pa irundy					grn	South America	Tupian	Latin
25	Paraguayan Guaraní	TWENTY FIVE	mokõi pa po					grn	South America	Tupian	Latin
26	Paraguayan Guaraní	TWENTY SIX	mokõi pa poteĩ					grn	South America	Tupian	Latin
27	Paraguayan Guaraní	TWENTY SEVEN	mokõi pa pokõi					grn	South America	Tupian	Latin
28	Paraguayan Guaraní	TWENTY EIGHT	mokõi pa poapy					grn	South America	Tupian	Latin
29	Paraguayan Guaraní	TWENTY NINE	mokõi pa porundy					grn	South America	Tupian	Latin
30	Paraguayan Guaraní	THIRTY	mbohapy pa					grn	South America	Tupian	Latin
31	Paraguayan Guaraní	THIRTY ONE	mbohapy pa peteĩ					grn	South America	Tupian	Latin
32	Paraguayan Guaraní	THIRTY TWO	mbohapy pa mokõi					grn	South America	Tupian	Latin
33	Paraguayan Guaraní	THIRTY THREE	mbohapy pa mbohapy					grn	South America	Tupian	Latin
34	Paraguayan Guaraní	THIRTY FOUR	mbohapy pa irundy					grn	South America	Tupian	Latin
35	Paraguayan Guaraní	THIRTY FIVE	mbohapy pa po					grn	South America	Tupian	Latin
36	Paraguayan Guaraní	THIRTY SIX	mbohapy pa poteĩ					grn	South America	Tupian	Latin
37	Paraguayan Guaraní	THIRTY SEVEN	mbohapy pa pokõi					grn	South America	Tupian	Latin
38	Paraguayan Guaraní	THIRTY EIGHT	mbohapy pa poapy					grn	South America	Tupian	Latin
39	Paraguayan Guaraní	THIRTY NINE	mbohapy pa porundy					grn	South America	Tupian	Latin
40	Paraguayan Guaraní	FORTY	irundy pa					grn	South America	Tupian	Latin
0	Gujarati	ZERO	શૂન્ય					guj	Eurasia	Indo-European	Gujarati
1	Gujarati	ONE	એક					guj	Eurasia	Indo-European	Gujarati
2	Gujarati	TWO	બે					guj	Eurasia	Indo-European	Gujarati
3	Gujarati	THREE	ત્રણ					guj	Eurasia	Indo-European	Gujarati
4	Gujarati	FOUR	ચાર					guj	Eurasia	Indo-European	Gujarati
5	Gujarati	FIVE	પાંચ					guj	Eurasia	Indo-European	Gujarati
6	Gujarati	SIX	છ					guj	Eurasia	Indo-European	Gujarati
7	Gujarati	SEVEN	સાત					guj	Eurasia	Indo-European	Gujarati
8	Gujarati	EIGHT	આઠ					guj	Eurasia	Indo-European	Gujarati
9	Gujarati	NINE	નવ					guj	Eurasia	Indo-European	Gujarati
10	Gujarati	TEN	દસ					guj	Eurasia	Indo-European	Gujarati
11	Gujarati	ELEVEN	અગિયાર					guj	Eurasia	Indo-European	Gujarati
12	Gujarati	TWELVE	બાર					guj	Eurasia	Indo-European	Gujarati
13	Gujarati	THIRTEEN	તેર					guj	Eurasia	Indo-European	Gujarati
14	Gujarati	FOURTEEN	ચૌદ					guj	Eurasia	Indo-European	Gujarati
15	Gujarati	FIFTEEN	પંદર					guj	Eurasia	Indo-European	Gujarati
16	Gujarati	SIXTEEN	સોળ					guj	Eurasia	Indo-European	Gujarati
17	Gujarati	SEVENTEEN	સત્તર					guj	Eurasia	Indo-European	Gujarati
18	Gujarati	EIGHTEEN	અઢાર					guj	Eurasia	Indo-European	Gujarati
19	Gujarati	NINETEEN	ઓગણીસ					guj	Eurasia	Indo-European	Gujarati
20	Gujarati	TWENTY	વીસ					guj	Eurasia	Indo-European	Gujarati
21	Gujarati	TWENTY ONE	એકવીસ					guj	Eurasia	Indo-European	Gujarati
22	Gujarati	TWENTY TWO	બાવીસ					guj	Eurasia	Indo-European	Gujarati
23	Gujarati	TWENTY THREE	તેવીસ					guj	Eurasia	Indo-European	Gujarati
24	Gujarati	TWENTY FOUR	ચોવીસ					guj	Eurasia	Indo-European	Gujarati
25	Gujarati	TWENTY FIVE	પચ્ચીસ					guj	Eurasia	Indo-European	Gujarati
26	Gujarati	TWENTY SIX	છવીસ					guj	Eurasia	Indo-European	Gujarati
27	Gujarati	TWENTY SEVEN	સત્તાવીસ					guj	Eurasia	Indo-European	Gujarati
28	Gujarati	TWENTY EIGHT	અઠ્ઠાવીસ					guj	Eurasia	Indo-European	Gujarati
29	Gujarati	TWENTY NINE	ઓગણત્રીસ					guj	Eurasia	Indo-European	Gujarati
30	Gujarati	THIRTY	ત્રીસ					guj	Eurasia	Indo-European	Gujarati
31	Gujarati	THIRTY ONE	એકત્રીસ					guj	Eurasia	Indo-European	Gujarati
32	Gujarati	THIRTY TWO	બત્રીસ					guj	Eurasia	Indo-European	Gujarati
33	Gujarati	THIRTY THREE	તેત્રીસ					guj	Eurasia	Indo-European	Gujarati
34	Gujarati	THIRTY FOUR	ચોત્રીસ					guj	Eurasia	Indo-European	Gujarati
35	Gujarati	THIRTY FIVE	પાંત્રીસ					guj	Eurasia	Indo-European	Gujarati
36	Gujarati	THIRTY SIX	છત્રીસ					guj	Eurasia	Indo-European	Gujarati
37	Gujarati	THIRTY SEVEN	સાડત્રીસ					guj	Eurasia	Indo-European	Gujarati
38	Gujarati	THIRTY EIGHT	અડત્રીસ					guj	Eurasia	Indo-European	Gujarati
39	Gujarati	THIRTY NINE	ઓગણચાલીસ					guj	Eurasia	Indo-European	Gujarati
40	Gujarati	FORTY	ચાળીસ					guj	Eurasia	Indo-European	Gujarati
0	Haitian	ZERO	zewo					hat	North America	Indo-European	Latin
1	Haitian	ONE	en					hat	North America	Indo-European	Latin
2	Haitian	TWO	de					hat	North America	Indo-European	Latin
3	Haitian	THREE	twa					hat	North America	Indo-European	Latin
4	Haitian	FOUR	kat					hat	North America	Indo-European	Latin
5	Haitian	FIVE	senk					hat	North America	Indo-European	Latin
6	Haitian	SIX	sis					hat	North America	Indo-European	Latin
7	Haitian	SEVEN	sèt					hat	North America	Indo-European	Latin
8	Haitian	EIGHT	uit					hat	North America	Indo-European	Latin
9	Haitian	NINE	nèf					hat	North America	Indo-European	Latin
10	Haitian	TEN	dis					hat	North America	Indo-European	Latin
11	Haitian	ELEVEN	onz					hat	North America	Indo-European	Latin
12	Haitian	TWELVE	douz					hat	North America	Indo-European	Latin
13	Haitian	THIRTEEN	trèz					hat	North America	Indo-European	Latin
14	Haitian	FOURTEEN	katòz					hat	North America	Indo-European	Latin
15	Haitian	FIFTEEN	kenz					hat	North America	Indo-European	Latin
16	Haitian	SIXTEEN	sèz					hat	North America	Indo-European	Latin
17	Haitian	SEVENTEEN	disèt					hat	North America	Indo-European	Latin
18	Haitian	EIGHTEEN	dizuit					hat	North America	Indo-European	Latin
19	Haitian	NINETEEN	diznèf					hat	North America	Indo-European	Latin
20	Haitian	TWENTY	ven					hat	North America	Indo-European	Latin
21	Haitian	TWENTY ONE	venteyen					hat	North America	Indo-European	Latin
22	Haitian	TWENTY TWO	vennde					hat	North America	Indo-European	Latin
23	Haitian	TWENTY THREE	venntwa					hat	North America	Indo-European	Latin
24	Haitian	TWENTY FOUR	vennkat					hat	North America	Indo-European	Latin
25	Haitian	TWENTY FIVE	vennsenk					hat	North America	Indo-European	Latin
26	Haitian	TWENTY SIX	vennsis					hat	North America	Indo-European	Latin
27	Haitian	TWENTY SEVEN	vennsèt					hat	North America	Indo-European	Latin
28	Haitian	TWENTY EIGHT	ventuit					hat	North America	Indo-European	Latin
29	Haitian	TWENTY NINE	ventnèf					hat	North America	Indo-European	Latin
30	Haitian	THIRTY	trant					hat	North America	Indo-European	Latin
31	Haitian	THIRTY ONE	tranteyen					hat	North America	Indo-European	Latin
32	Haitian	THIRTY TWO	trannde					hat	North America	Indo-European	Latin
33	Haitian	THIRTY THREE	tranntwa					hat	North America	Indo-European	Latin
34	Haitian	THIRTY FOUR	trannkat					hat	North America	Indo-European	Latin
35	Haitian	THIRTY FIVE	trannsenk					hat	North America	Indo-European	Latin
36	Haitian	THIRTY SIX	trannsis					hat	North America	Indo-European	Latin
37	Haitian	THIRTY SEVEN	trannsèt					hat	North America	Indo-European	Latin
38	Haitian	THIRTY EIGHT	trantuit					hat	North America	Indo-European	Latin
39	Haitian	THIRTY NINE	trantnèf					hat	North America	Indo-European	Latin
40	Haitian	FORTY	karant					hat	North America	Indo-European	Latin
0	Hausa	ZERO	sifili					hau	Africa	Afro-Asiatic	Latin
1	Hausa	ONE	ɗaya					hau	Africa	Afro-Asiatic	Latin
2	Hausa	TWO	biyu					hau	Africa	Afro-Asiatic	Latin
3	Hausa	THREE	uku					hau	Africa	Afro-Asiatic	Latin
4	Hausa	FOUR	huɗu					hau	Africa	Afro-Asiatic	Latin
5	Hausa	FIVE	biyar					hau	Africa	Afro-Asiatic	Latin
6	Hausa	SIX	shida					hau	Africa	Afro-Asiatic	Latin
7	Hausa	SEVEN	bakwai					hau	Africa	Afro-Asiatic	Latin
8	Hausa	EIGHT	takwas					hau	Africa	Afro-Asiatic	Latin
9	Hausa	NINE	tara					hau	Africa	Afro-Asiatic	Latin
10	Hausa	TEN	goma					hau	Africa	Afro-Asiatic	Latin
11	Hausa	ELEVEN	goma da ɗaya					hau	Africa	Afro-Asiatic	Latin
12	Hausa	TWELVE	goma da biyu					hau	Africa	Afro-Asiatic	Latin
13	Hausa	THIRTEEN	goma da uku					hau	Africa	Afro-Asiatic	Latin
14	Hausa	FOURTEEN	goma da huɗu					hau	Africa	Afro-Asiatic	Latin
15	Hausa	FIFTEEN	goma da biyar					hau	Africa	Afro-Asiatic	Latin
16	Hausa	SIXTEEN	goma da shida					hau	Africa	Afro-Asiatic	Latin
17	Hausa	SEVENTEEN	goma da bakwai					hau	Africa	Afro-Asiatic	Latin
18	Hausa	EIGHTEEN	goma da takwas					hau	Africa	Afro-Asiatic	Latin
19	Hausa	NINETEEN	goma da tara					hau	Africa	Afro-Asiatic	Latin
20	Hausa	TWENTY	ashirin					hau	Africa	Afro-Asiatic	Latin
21	Hausa	TWENTY ONE	ashirin da ɗaya					hau	Africa	Afro-Asiatic	Latin
22	Hausa	TWENTY TWO	ashirin da biyu					hau	Africa	Afro-Asiatic	Latin
23	Hausa	TWENTY THREE	ashirin da uku					hau	Africa	Afro-Asiatic	Latin
24	Hausa	TWENTY FOUR	ashirin da huɗu					hau	Africa	Afro-Asiatic	Latin
25	Hausa	TWENTY FIVE	ashirin da biyar					hau	Africa	Afro-Asiatic	Latin
26	Hausa	TWENTY SIX	ashirin da shida					hau	Africa	Afro-Asiatic	Latin
27	Hausa	TWENTY SEVEN	ashirin da bakwai					hau	Africa	Afro-Asiatic	Latin
